flight_id,scheduled_arrival,actual_arrival,cleaning_time,fueling_time,boarding_time,baggage_time,weather_condition,gate_available,crew_ready_offset,gate_delay,weather_delay,crew_delay_impact,actual_turnaround_time,scheduled_departure,actual_departure,departure_delay_minutes,is_delayed
AX106,2024-03-13 15:02:00,2024-03-13 15:07:00,22.8,15.7,26.8,28.2,Sunny,0,-19.4,20,0.0,0.0,75.0,2024-03-13 15:47:00,2024-03-13 16:22:00.000000000,35.0,1
AX916,2024-02-26 16:14:00,2024-02-26 16:19:00,25.8,17.0,19.6,17.1,Sunny,1,-23.8,0,0.0,0.0,45.400000000000006,2024-02-26 16:59:00,2024-02-26 17:04:24.000000000,5.4,0
AX236,2024-03-02 17:59:00,2024-03-02 17:59:00,21.5,16.0,19.3,25.9,Sunny,1,8.4,0,0.0,8.4,45.2,2024-03-02 18:44:00,2024-03-02 18:44:12.000000000,0.2,0
AX263,2024-02-26 07:12:00,2024-02-26 07:12:00,22.0,17.9,15.0,20.0,Sunny,1,-5.1,0,0.0,0.0,37.0,2024-02-26 07:57:00,2024-02-26 07:49:00.000000000,-8.0,0
AX182,2024-03-21 14:54:00,2024-03-21 14:51:00,18.7,11.2,29.1,29.7,Snowy,1,-9.6,0,32.86506031922642,0.0,91.66506031922643,2024-03-21 15:39:00,2024-03-21 16:22:39.903619152,43.6650603192,1
AX996,2024-01-06 03:30:00,2024-01-06 03:33:00,15.6,9.4,24.3,25.3,Rainy,1,-1.6,0,4.514533172588027,0.0,54.114533172588025,2024-01-06 04:15:00,2024-01-06 04:27:06.871990356,12.1145331726,0
AX749,2024-02-26 13:42:00,2024-02-26 13:39:00,17.9,10.4,30.5,18.2,Foggy,1,-23.5,0,17.748495082553497,0.0,66.4484950825535,2024-02-26 14:27:00,2024-02-26 14:45:26.909704956,18.4484950826,1
AX519,2024-02-03 12:28:00,2024-02-03 12:47:00,27.1,11.8,26.5,21.4,Sunny,1,-12.7,0,0.0,0.0,53.6,2024-02-03 13:13:00,2024-02-03 13:40:36.000000000,27.6,1
AX172,2024-01-24 18:48:00,2024-01-24 18:48:00,23.2,23.1,25.7,16.0,Rainy,1,-23.8,0,4.828757512263888,0.0,53.72875751226388,2024-01-24 19:33:00,2024-01-24 19:41:43.725450738,8.7287575123,0
AX336,2024-01-22 15:19:00,2024-01-22 15:15:00,22.0,11.8,29.9,20.8,Rainy,1,-3.9,0,5.064865162233153,0.0,56.96486516223315,2024-01-22 16:04:00,2024-01-22 16:11:57.891909732,7.9648651622,0
AX145,2024-01-30 04:39:00,2024-01-30 04:35:00,10.9,12.9,24.4,15.9,Rainy,1,0.6,0,4.107625546101746,0.6,44.40762554610174,2024-01-30 05:24:00,2024-01-30 05:19:24.457532766,-4.592374453900001,0
AX717,2024-03-11 18:22:00,2024-03-11 18:28:00,21.6,14.1,23.0,16.6,Sunny,0,7.4,21,0.0,7.4,65.6,2024-03-11 19:07:00,2024-03-11 19:33:36.000000000,26.6,1
AX899,2024-02-03 04:40:00,2024-02-03 04:44:00,13.4,13.6,25.0,25.9,Sunny,1,-18.9,0,0.0,0.0,50.9,2024-02-03 05:25:00,2024-02-03 05:34:54.000000000,9.9,0
AX361,2024-01-29 07:21:00,2024-01-29 07:30:00,13.7,22.3,30.1,21.1,Sunny,1,6.0,0,0.0,6.0,52.400000000000006,2024-01-29 08:06:00,2024-01-29 08:22:24.000000000,16.4,1
AX275,2024-03-06 17:06:00,2024-03-06 17:14:00,14.3,8.1,19.3,21.8,Sunny,1,-35.3,0,0.0,0.0,41.1,2024-03-06 17:51:00,2024-03-06 17:55:06.000000000,4.1,0
AX265,2024-02-29 19:03:00,2024-02-29 18:59:00,16.1,23.7,30.5,17.5,Sunny,1,-25.7,0,0.0,0.0,54.2,2024-02-29 19:48:00,2024-02-29 19:53:12.000000000,5.2,0
AX756,2024-03-23 04:48:00,2024-03-23 04:45:00,24.2,15.6,25.4,18.5,Rainy,0,0.2,29,5.46566455120968,0.2,84.06566455120968,2024-03-23 05:33:00,2024-03-23 06:09:03.939873072,36.0656645512,1
AX941,2024-01-31 07:43:00,2024-01-31 07:42:00,21.1,18.8,22.7,18.2,Foggy,1,-1.2,0,14.73773137539361,0.0,58.537731375393605,2024-01-31 08:28:00,2024-01-31 08:40:32.263882524,12.5377313754,0
AX469,2024-02-26 04:23:00,2024-02-26 04:19:00,15.3,15.1,26.1,17.1,Rainy,1,-3.3,0,4.318265447603158,0.0,47.51826544760316,2024-02-26 05:08:00,2024-02-26 05:06:31.095926856,-1.4817345523999998,0
AX894,2024-01-29 01:32:00,2024-01-29 01:29:00,17.1,18.3,32.1,16.9,Rainy,1,-33.2,0,5.123007306482926,0.0,55.52300730648293,2024-01-29 02:17:00,2024-01-29 02:24:31.380438390,7.5230073065,0
AX153,2024-03-23 15:18:00,2024-03-23 15:21:00,22.5,11.2,32.0,15.7,Sunny,1,6.5,0,0.0,6.5,54.5,2024-03-23 16:03:00,2024-03-23 16:15:30.000000000,12.5,0
AX789,2024-03-17 13:32:00,2024-03-17 13:33:00,23.5,9.6,27.4,13.1,Sunny,1,-4.7,0,0.0,0.0,50.9,2024-03-17 14:17:00,2024-03-17 14:23:54.000000000,6.9,0
AX518,2024-03-21 20:46:00,2024-03-21 21:00:00,20.7,25.4,28.8,19.6,Sunny,1,-6.5,0,0.0,0.0,54.2,2024-03-21 21:31:00,2024-03-21 21:54:12.000000000,23.2,1
AX855,2024-01-25 13:27:00,2024-01-25 13:25:00,14.3,22.7,25.3,15.2,Sunny,1,1.7,0,0.0,1.7,48.0,2024-01-25 14:12:00,2024-01-25 14:13:00.000000000,1.0,0
AX606,2024-03-24 13:04:00,2024-03-24 13:06:00,17.9,10.8,21.5,28.3,Rainy,1,-15.9,0,5.02497872063053,0.0,54.824978720630526,2024-03-24 13:49:00,2024-03-24 14:00:49.498723236,11.8249787206,0
AX440,2024-01-05 00:53:00,2024-01-05 01:07:00,31.9,17.9,27.7,13.3,Snowy,1,8.9,0,31.35211335385653,8.9,90.95211335385653,2024-01-05 01:38:00,2024-01-05 02:37:57.126801234,59.9521133539,1
AX226,2024-02-11 14:14:00,2024-02-11 14:10:00,13.9,19.6,22.3,18.0,Sunny,1,-5.2,0,0.0,0.0,41.900000000000006,2024-02-11 14:59:00,2024-02-11 14:51:54.000000000,-7.1,0
AX508,2024-03-11 22:37:00,2024-03-11 22:52:00,21.9,17.6,18.8,23.7,Rainy,1,-3.5,0,4.459942068015673,0.0,46.95994206801567,2024-03-11 23:22:00,2024-03-11 23:38:57.596524080,16.959942068,1
AX466,2024-03-28 05:46:00,2024-03-28 05:46:00,30.6,14.2,22.5,10.0,Sunny,1,2.5,0,0.0,2.5,53.1,2024-03-28 06:31:00,2024-03-28 06:39:06.000000000,8.1,0
AX370,2024-02-05 17:24:00,2024-02-05 17:38:00,18.6,23.1,15.1,23.9,Sunny,0,-34.6,28,0.0,0.0,67.0,2024-02-05 18:09:00,2024-02-05 18:45:00.000000000,36.0,1
AX743,2024-01-24 19:09:00,2024-01-24 19:15:00,29.2,17.8,17.6,15.9,Rainy,1,-16.0,0,5.491186565787754,0.0,52.291186565787754,2024-01-24 19:54:00,2024-01-24 20:07:17.471193948,13.291186565799999,0
AX704,2024-02-12 21:08:00,2024-02-12 21:14:00,16.6,11.3,37.2,14.6,Sunny,1,-14.9,0,0.0,0.0,53.800000000000004,2024-02-12 21:53:00,2024-02-12 22:07:48.000000000,14.8,0
AX478,2024-01-29 14:30:00,2024-01-29 14:26:00,10.1,13.5,31.8,22.9,Sunny,1,-19.4,0,0.0,0.0,54.7,2024-01-29 15:15:00,2024-01-29 15:20:42.000000000,5.7,0
AX172,2024-01-28 23:58:00,2024-01-29 00:21:00,17.1,10.7,23.6,23.5,Sunny,1,-5.2,0,0.0,0.0,47.1,2024-01-29 00:43:00,2024-01-29 01:08:06.000000000,25.1,1
AX347,2024-01-26 16:58:00,2024-01-26 16:58:00,16.2,14.6,28.1,14.5,Sunny,1,-15.1,0,0.0,0.0,44.3,2024-01-26 17:43:00,2024-01-26 17:42:18.000000000,-0.7,0
AX959,2024-03-27 03:58:00,2024-03-27 03:55:00,11.6,14.4,19.3,18.3,Sunny,0,3.3,15,0.0,3.3,52.6,2024-03-27 04:43:00,2024-03-27 04:47:36.000000000,4.6,0
AX884,2024-01-28 14:39:00,2024-01-28 14:48:00,17.9,18.0,29.0,26.0,Sunny,1,-5.5,0,0.0,0.0,55.0,2024-01-28 15:24:00,2024-01-28 15:43:00.000000000,19.0,1
AX142,2024-01-12 10:58:00,2024-01-12 11:13:00,25.0,18.0,26.6,17.8,Snowy,1,-20.0,0,28.391195625997618,0.0,79.99119562599762,2024-01-12 11:43:00,2024-01-12 12:32:59.471737560,49.991195626,1
AX476,2024-01-19 01:09:00,2024-01-19 01:30:00,17.0,16.6,20.8,15.0,Rainy,1,-6.0,0,4.438238993865542,0.0,42.23823899386554,2024-01-19 01:54:00,2024-01-19 02:12:14.294339634,18.238238993899998,1
AX140,2024-03-12 07:50:00,2024-03-12 07:52:00,18.1,16.4,23.1,19.4,Sunny,1,-24.9,0,0.0,0.0,42.5,2024-03-12 08:35:00,2024-03-12 08:34:30.000000000,-0.5,0
AX269,2024-01-18 18:08:00,2024-01-18 18:08:00,26.9,19.2,22.6,19.5,Rainy,1,-27.5,0,4.801647619046743,0.0,54.30164761904674,2024-01-18 18:53:00,2024-01-18 19:02:18.098857140,9.301647618999999,0
AX311,2024-03-22 06:35:00,2024-03-22 06:38:00,16.3,14.1,30.1,18.7,Sunny,0,-13.6,18,0.0,0.0,66.8,2024-03-22 07:20:00,2024-03-22 07:44:48.000000000,24.8,1
AX592,2024-02-16 05:37:00,2024-02-16 05:36:00,23.1,5.4,24.5,22.2,Rainy,1,-1.4,0,5.505758784759012,0.0,53.10575878475901,2024-02-16 06:22:00,2024-02-16 06:29:06.345527088,7.1057587848,0
AX779,2024-03-14 01:51:00,2024-03-14 01:51:00,11.5,23.4,15.5,16.8,Sunny,1,-0.6,0,0.0,0.0,38.9,2024-03-14 02:36:00,2024-03-14 02:29:54.000000000,-6.1,0
AX138,2024-03-20 15:39:00,2024-03-20 15:41:00,15.2,11.4,22.3,23.2,Rainy,1,-0.1,0,4.036159167258399,0.0,49.5361591672584,2024-03-20 16:24:00,2024-03-20 16:30:32.169550038,6.5361591673,0
AX468,2024-01-21 21:39:00,2024-01-21 21:51:00,18.9,17.8,20.3,18.2,Sunny,1,-17.9,0,0.0,0.0,39.2,2024-01-21 22:24:00,2024-01-21 22:30:12.000000000,6.2,0
AX856,2024-03-03 10:20:00,2024-03-03 10:34:00,26.0,13.6,16.1,12.8,Sunny,0,-18.3,28,0.0,0.0,70.1,2024-03-03 11:05:00,2024-03-03 11:44:06.000000000,39.1,1
AX250,2024-01-29 05:19:00,2024-01-29 05:16:00,15.4,20.6,20.4,27.9,Rainy,1,-46.3,0,5.0835713496893025,0.0,53.3835713496893,2024-01-29 06:04:00,2024-01-29 06:09:23.014280982,5.3835713497,0
AX210,2024-03-13 16:39:00,2024-03-13 16:36:00,15.4,11.2,15.0,12.3,Sunny,1,-31.2,0,0.0,0.0,30.4,2024-03-13 17:24:00,2024-03-13 17:06:24.000000000,-17.6,0
AX579,2024-01-17 07:22:00,2024-01-17 07:20:00,21.4,12.2,19.4,24.1,Rainy,1,15.9,0,4.777417713498785,15.9,48.277417713498785,2024-01-17 08:07:00,2024-01-17 08:08:16.645062810,1.2774177135,0
AX535,2024-02-18 01:32:00,2024-02-18 01:36:00,22.2,13.0,26.2,19.2,Sunny,1,-8.5,0,0.0,0.0,48.4,2024-02-18 02:17:00,2024-02-18 02:24:24.000000000,7.4,0
AX146,2024-02-08 09:01:00,2024-02-08 08:59:00,14.8,17.2,27.7,20.1,Sunny,1,-16.5,0,0.0,0.0,47.8,2024-02-08 09:46:00,2024-02-08 09:46:48.000000000,0.8,0
AX674,2024-03-18 07:21:00,2024-03-18 07:25:00,17.4,15.9,28.0,15.6,Sunny,0,3.0,22,0.0,3.0,67.4,2024-03-18 08:06:00,2024-03-18 08:32:24.000000000,26.4,1
AX836,2024-03-01 15:17:00,2024-03-01 15:24:00,25.4,17.3,30.7,17.6,Rainy,1,-2.7,0,4.5182479960830735,0.0,60.61824799608307,2024-03-01 16:02:00,2024-03-01 16:24:37.094879766,22.618247996100003,1
AX465,2024-01-21 20:48:00,2024-01-21 21:02:00,14.1,15.5,32.1,24.0,Snowy,1,-4.8,0,27.619302783124247,0.0,83.71930278312425,2024-01-21 21:33:00,2024-01-21 22:25:43.158166986,52.719302783100005,1
AX168,2024-01-03 03:05:00,2024-01-03 03:20:00,21.7,18.7,18.9,14.5,Sunny,1,-15.9,0,0.0,0.0,40.599999999999994,2024-01-03 03:50:00,2024-01-03 04:00:36.000000000,10.6,0
AX398,2024-01-02 09:56:00,2024-01-02 09:54:00,17.4,18.8,16.7,17.5,Rainy,1,-11.0,0,4.022398118349813,0.0,39.52239811834981,2024-01-02 10:41:00,2024-01-02 10:33:31.343887098,-7.4776018817,0
AX901,2024-01-25 20:54:00,2024-01-25 20:53:00,27.0,21.1,25.3,25.3,Sunny,1,-0.1,0,0.0,0.0,52.3,2024-01-25 21:39:00,2024-01-25 21:45:18.000000000,6.3,0
AX395,2024-02-11 10:54:00,2024-02-11 10:52:00,22.9,16.4,28.3,17.1,Rainy,1,5.6,0,5.469588231749699,5.6,56.6695882317497,2024-02-11 11:39:00,2024-02-11 11:48:40.175293902,9.6695882317,0
AX302,2024-01-12 18:04:00,2024-01-12 18:10:00,24.4,16.4,20.0,20.1,Sunny,1,-11.5,0,0.0,0.0,44.4,2024-01-12 18:49:00,2024-01-12 18:54:24.000000000,5.4,0
AX160,2024-03-30 22:13:00,2024-03-30 22:19:00,17.3,22.1,26.6,20.6,Sunny,1,-0.2,0,0.0,0.0,48.7,2024-03-30 22:58:00,2024-03-30 23:07:42.000000000,9.7,0
AX929,2024-02-11 19:24:00,2024-02-11 19:20:00,24.1,19.8,35.9,15.6,Sunny,1,-34.8,0,0.0,0.0,60.0,2024-02-11 20:09:00,2024-02-11 20:20:00.000000000,11.0,0
AX413,2024-01-23 19:24:00,2024-01-23 19:21:00,24.0,17.1,17.0,22.1,Rainy,0,-21.5,28,4.662521495028699,0.0,73.6625214950287,2024-01-23 20:09:00,2024-01-23 20:34:39.751289700,25.662521495,1
AX260,2024-03-22 18:35:00,2024-03-22 18:35:00,22.6,9.4,25.0,19.6,Sunny,1,-14.9,0,0.0,0.0,47.6,2024-03-22 19:20:00,2024-03-22 19:22:36.000000000,2.6,0
AX430,2024-03-20 07:04:00,2024-03-20 07:02:00,18.6,8.3,31.2,16.0,Sunny,1,-26.0,0,0.0,0.0,49.8,2024-03-20 07:49:00,2024-03-20 07:51:48.000000000,2.8,0
AX627,2024-02-26 21:43:00,2024-02-26 21:46:00,20.8,17.5,23.8,23.2,Sunny,1,-16.9,0,0.0,0.0,47.0,2024-02-26 22:28:00,2024-02-26 22:33:00.000000000,5.0,0
AX437,2024-01-15 22:38:00,2024-01-15 22:34:00,10.7,17.6,27.5,20.7,Sunny,1,29.7,0,0.0,29.7,48.2,2024-01-15 23:23:00,2024-01-15 23:22:12.000000000,-0.8,0
AX705,2024-01-12 20:19:00,2024-01-12 20:31:00,28.8,12.1,30.5,19.7,Sunny,1,18.0,0,0.0,18.0,59.3,2024-01-12 21:04:00,2024-01-12 21:30:18.000000000,26.3,1
AX403,2024-01-17 00:12:00,2024-01-17 00:13:00,17.0,16.4,23.2,18.4,Sunny,1,-28.8,0,0.0,0.0,41.599999999999994,2024-01-17 00:57:00,2024-01-17 00:54:36.000000000,-2.4,0
AX602,2024-03-27 23:54:00,2024-03-27 23:58:00,18.3,11.3,18.6,12.7,Rainy,1,-13.6,0,5.340070825848882,0.0,42.24007082584889,2024-03-28 00:39:00,2024-03-28 00:40:14.404249548,1.2400708258,0
AX749,2024-02-18 11:23:00,2024-02-18 11:26:00,13.4,17.3,24.4,19.2,Sunny,1,-15.1,0,0.0,0.0,43.599999999999994,2024-02-18 12:08:00,2024-02-18 12:09:36.000000000,1.6,0
AX437,2024-02-19 16:04:00,2024-02-19 16:04:00,23.4,17.4,18.4,10.0,Rainy,1,-19.6,0,5.706079521712709,0.0,47.50607952171271,2024-02-19 16:49:00,2024-02-19 16:51:30.364771302,2.5060795217000003,0
AX649,2024-03-05 22:30:00,2024-03-05 22:33:00,22.6,17.4,21.7,23.7,Sunny,1,-30.0,0,0.0,0.0,45.4,2024-03-05 23:15:00,2024-03-05 23:18:24.000000000,3.4,0
AX738,2024-03-28 05:59:00,2024-03-28 05:55:00,18.5,16.3,27.7,14.2,Sunny,1,-11.9,0,0.0,0.0,46.2,2024-03-28 06:44:00,2024-03-28 06:41:12.000000000,-2.8,0
AX374,2024-03-03 04:52:00,2024-03-03 04:52:00,10.0,13.8,26.1,22.7,Sunny,1,-22.1,0,0.0,0.0,48.8,2024-03-03 05:37:00,2024-03-03 05:40:48.000000000,3.8,0
AX263,2024-01-07 00:40:00,2024-01-07 00:47:00,16.4,14.2,31.0,13.0,Sunny,1,-29.5,0,0.0,0.0,47.4,2024-01-07 01:25:00,2024-01-07 01:34:24.000000000,9.4,0
AX542,2024-02-16 13:01:00,2024-02-16 13:01:00,22.3,19.6,26.4,13.5,Sunny,1,-20.0,0,0.0,0.0,48.7,2024-02-16 13:46:00,2024-02-16 13:49:42.000000000,3.7,0
AX418,2024-02-25 17:29:00,2024-02-25 17:27:00,21.3,16.7,20.3,16.3,Sunny,1,7.4,0,0.0,7.4,41.6,2024-02-25 18:14:00,2024-02-25 18:08:36.000000000,-5.4,0
AX688,2024-01-14 22:03:00,2024-01-14 22:06:00,19.8,17.0,19.0,29.3,Sunny,1,-17.7,0,0.0,0.0,48.3,2024-01-14 22:48:00,2024-01-14 22:54:18.000000000,6.3,0
AX603,2024-03-28 13:55:00,2024-03-28 13:56:00,17.9,15.3,28.8,17.8,Sunny,1,-18.0,0,0.0,0.0,46.7,2024-03-28 14:40:00,2024-03-28 14:42:42.000000000,2.7,0
AX785,2024-01-02 16:19:00,2024-01-02 16:21:00,12.1,17.6,26.4,28.4,Sunny,0,-9.7,29,0.0,0.0,83.8,2024-01-02 17:04:00,2024-01-02 17:44:48.000000000,40.8,1
AX486,2024-02-09 12:12:00,2024-02-09 12:38:00,24.8,18.8,23.8,22.3,Sunny,1,6.1,0,0.0,6.1,48.6,2024-02-09 12:57:00,2024-02-09 13:26:36.000000000,29.6,1
AX969,2024-03-25 14:31:00,2024-03-25 14:28:00,12.8,12.5,27.0,18.7,Foggy,1,-31.2,0,16.77068797696207,0.0,62.47068797696207,2024-03-25 15:16:00,2024-03-25 15:30:28.241278620,14.470687977,0
AX932,2024-03-19 21:36:00,2024-03-19 21:40:00,19.0,17.4,20.8,20.9,Sunny,1,-0.9,0,0.0,0.0,41.7,2024-03-19 22:21:00,2024-03-19 22:21:42.000000000,0.7,0
AX987,2024-03-11 16:39:00,2024-03-11 16:35:00,14.8,14.1,15.0,21.7,Rainy,1,-7.1,0,5.6851383354725895,0.0,42.38513833547259,2024-03-11 17:24:00,2024-03-11 17:17:23.108300130,-6.6148616645,0
AX702,2024-01-12 21:40:00,2024-01-12 21:45:00,25.0,16.3,31.3,22.2,Sunny,1,3.2,0,0.0,3.2,56.3,2024-01-12 22:25:00,2024-01-12 22:41:18.000000000,16.3,1
AX849,2024-01-31 04:44:00,2024-01-31 04:42:00,22.9,18.3,28.9,26.6,Sunny,0,-0.8,24,0.0,0.0,79.5,2024-01-31 05:29:00,2024-01-31 06:01:30.000000000,32.5,1
AX875,2024-02-14 08:29:00,2024-02-14 08:40:00,18.2,9.2,24.5,20.4,Sunny,1,18.5,0,0.0,18.5,44.9,2024-02-14 09:14:00,2024-02-14 09:24:54.000000000,10.9,0
AX790,2024-02-01 09:30:00,2024-02-01 09:29:00,23.5,10.7,19.6,23.1,Rainy,1,-18.7,0,4.684434370022238,0.0,47.78443437002224,2024-02-01 10:15:00,2024-02-01 10:16:47.066062200,1.78443437,0
AX593,2024-02-10 00:00:00,2024-02-10 00:00:00,12.5,12.4,23.7,29.8,Sunny,1,-23.2,0,0.0,0.0,53.5,2024-02-10 00:45:00,2024-02-10 00:53:30.000000000,8.5,0
AX589,2024-03-21 21:07:00,2024-03-21 21:09:00,19.6,12.1,15.0,12.2,Sunny,1,-19.8,0,0.0,0.0,34.6,2024-03-21 21:52:00,2024-03-21 21:43:36.000000000,-8.4,0
AX820,2024-02-24 12:17:00,2024-02-24 12:21:00,14.7,14.4,25.7,19.4,Sunny,1,-5.9,0,0.0,0.0,45.099999999999994,2024-02-24 13:02:00,2024-02-24 13:06:06.000000000,4.1,0
AX172,2024-03-16 10:11:00,2024-03-16 10:10:00,25.1,21.8,15.0,24.0,Foggy,1,7.3,0,12.970173482395793,7.3,53.070173482395795,2024-03-16 10:56:00,2024-03-16 11:03:04.210408944,7.0701734823999995,0
AX608,2024-01-05 12:07:00,2024-01-05 12:04:00,21.9,19.7,25.6,13.1,Sunny,1,11.4,0,0.0,11.4,47.5,2024-01-05 12:52:00,2024-01-05 12:51:30.000000000,-0.5,0
AX489,2024-02-12 03:32:00,2024-02-12 03:37:00,23.2,12.7,20.8,15.1,Sunny,1,-18.9,0,0.0,0.0,44.0,2024-02-12 04:17:00,2024-02-12 04:21:00.000000000,4.0,0
AX718,2024-02-13 03:12:00,2024-02-13 03:12:00,17.2,18.5,24.1,15.3,Sunny,1,16.6,0,0.0,16.6,42.6,2024-02-13 03:57:00,2024-02-13 03:54:36.000000000,-2.4,0
AX956,2024-01-22 14:30:00,2024-01-22 14:26:00,23.7,14.8,18.2,21.9,Sunny,1,-6.3,0,0.0,0.0,41.9,2024-01-22 15:15:00,2024-01-22 15:07:54.000000000,-7.1,0
AX394,2024-03-15 23:28:00,2024-03-15 23:30:00,14.4,16.4,34.0,22.6,Sunny,1,-10.9,0,0.0,0.0,56.6,2024-03-16 00:13:00,2024-03-16 00:26:36.000000000,13.6,0
AX468,2024-01-12 08:40:00,2024-01-12 08:41:00,15.1,11.1,27.2,15.6,Rainy,1,-10.9,0,5.231541904244966,0.0,48.03154190424496,2024-01-12 09:25:00,2024-01-12 09:29:01.892514252,4.0315419042,0
AX895,2024-02-04 07:30:00,2024-02-04 07:32:00,19.1,9.7,20.9,22.1,Sunny,1,10.2,0,0.0,10.2,43.0,2024-02-04 08:15:00,2024-02-04 08:15:00.000000000,0.0,0
AX964,2024-03-12 02:19:00,2024-03-12 02:16:00,15.3,17.9,23.9,16.8,Sunny,1,-23.6,0,0.0,0.0,41.8,2024-03-12 03:04:00,2024-03-12 02:57:48.000000000,-6.2,0
AX793,2024-03-03 18:58:00,2024-03-03 18:59:00,23.5,15.1,34.6,26.3,Sunny,1,-4.4,0,0.0,0.0,60.900000000000006,2024-03-03 19:43:00,2024-03-03 19:59:54.000000000,16.9,1
AX648,2024-03-26 05:02:00,2024-03-26 05:10:00,17.6,17.1,19.3,22.6,Sunny,1,-7.4,0,0.0,0.0,41.900000000000006,2024-03-26 05:47:00,2024-03-26 05:51:54.000000000,4.9,0
AX748,2024-02-27 15:58:00,2024-02-27 15:55:00,14.6,21.4,18.3,23.7,Sunny,1,-29.9,0,0.0,0.0,42.0,2024-02-27 16:43:00,2024-02-27 16:37:00.000000000,-6.0,0
AX949,2024-03-19 21:09:00,2024-03-19 21:13:00,13.9,14.0,18.1,27.9,Sunny,1,-49.2,0,0.0,0.0,46.0,2024-03-19 21:54:00,2024-03-19 21:59:00.000000000,5.0,0
AX667,2024-02-20 19:27:00,2024-02-20 19:24:00,23.5,14.1,20.9,23.5,Sunny,1,-8.4,0,0.0,0.0,44.4,2024-02-20 20:12:00,2024-02-20 20:08:24.000000000,-3.6,0
AX286,2024-01-03 02:17:00,2024-01-03 02:16:00,10.0,22.1,34.0,17.2,Sunny,1,-28.5,0,0.0,0.0,56.1,2024-01-03 03:02:00,2024-01-03 03:12:06.000000000,10.1,0
AX952,2024-02-29 21:41:00,2024-02-29 21:41:00,14.9,15.1,21.6,20.6,Foggy,1,-14.1,0,15.659128076976515,0.0,57.85912807697652,2024-02-29 22:26:00,2024-02-29 22:38:51.547684620,12.859128077000001,0
AX869,2024-02-11 18:04:00,2024-02-11 18:13:00,27.0,11.8,22.5,13.4,Rainy,1,-10.8,0,4.861253616629512,0.0,54.36125361662951,2024-02-11 18:49:00,2024-02-11 19:07:21.675216996,18.3612536166,1
AX544,2024-03-21 19:06:00,2024-03-21 19:04:00,18.3,17.9,26.2,14.5,Sunny,1,-35.4,0,0.0,0.0,44.5,2024-03-21 19:51:00,2024-03-21 19:48:30.000000000,-2.5,0
AX669,2024-03-03 16:58:00,2024-03-03 16:57:00,23.6,14.0,24.8,23.0,Sunny,1,-12.8,0,0.0,0.0,48.400000000000006,2024-03-03 17:43:00,2024-03-03 17:45:24.000000000,2.4,0
AX462,2024-02-05 09:09:00,2024-02-05 09:24:00,22.1,11.7,30.8,28.4,Sunny,1,-18.2,0,0.0,0.0,59.2,2024-02-05 09:54:00,2024-02-05 10:23:12.000000000,29.2,1
AX222,2024-02-10 11:08:00,2024-02-10 11:16:00,19.0,15.4,29.9,25.4,Sunny,1,-18.3,0,0.0,0.0,55.3,2024-02-10 11:53:00,2024-02-10 12:11:18.000000000,18.3,1
AX287,2024-02-16 01:20:00,2024-02-16 01:22:00,11.7,18.3,27.0,21.7,Rainy,1,-17.4,0,5.957222863183061,0.0,54.657222863183065,2024-02-16 02:05:00,2024-02-16 02:16:39.433371792,11.6572228632,0
AX841,2024-03-05 23:16:00,2024-03-05 23:15:00,13.4,10.4,23.6,12.5,Sunny,1,-15.9,0,0.0,0.0,37.0,2024-03-06 00:01:00,2024-03-05 23:52:00.000000000,-9.0,0
AX779,2024-03-13 05:15:00,2024-03-13 05:25:00,13.3,10.3,30.8,20.7,Rainy,1,-26.0,0,4.0281490683108006,0.0,55.5281490683108,2024-03-13 06:00:00,2024-03-13 06:20:31.688944098,20.528149068300003,1
AX519,2024-02-26 11:01:00,2024-02-26 11:04:00,22.4,14.7,20.3,15.0,Sunny,1,48.7,0,0.0,48.7,48.7,2024-02-26 11:46:00,2024-02-26 11:52:42.000000000,6.7,0
AX725,2024-01-22 14:47:00,2024-01-22 14:47:00,23.3,10.6,19.9,21.9,Rainy,1,-35.6,0,4.437250771738183,0.0,47.63725077173819,2024-01-22 15:32:00,2024-01-22 15:34:38.235046302,2.6372507717,0
AX351,2024-01-03 05:16:00,2024-01-03 05:15:00,15.6,9.9,22.6,13.4,Sunny,1,-3.9,0,0.0,0.0,38.2,2024-01-03 06:01:00,2024-01-03 05:53:12.000000000,-7.8,0
AX718,2024-02-22 03:28:00,2024-02-22 03:29:00,19.6,15.0,32.0,20.8,Sunny,1,-14.8,0,0.0,0.0,52.8,2024-02-22 04:13:00,2024-02-22 04:21:48.000000000,8.8,0
AX648,2024-01-29 16:20:00,2024-01-29 16:44:00,20.0,19.4,20.0,17.4,Sunny,1,-21.9,0,0.0,0.0,40.0,2024-01-29 17:05:00,2024-01-29 17:24:00.000000000,19.0,1
AX434,2024-02-04 12:34:00,2024-02-04 12:39:00,20.4,18.2,21.4,20.4,Sunny,1,-1.2,0,0.0,0.0,41.8,2024-02-04 13:19:00,2024-02-04 13:20:48.000000000,1.8,0
AX191,2024-01-23 04:01:00,2024-01-23 04:07:00,16.2,14.6,26.0,17.3,Rainy,1,5.9,0,5.610077999660187,5.9,48.91007799966018,2024-01-23 04:46:00,2024-01-23 04:55:54.604679982,9.9100779997,0
